MaPhim,TenPhim,DiemDanhGiaTB,SoLuotDanhGia,TrangThai,NgayPhatHanh,DoanhThu,ThoiLuong,PhimNguoiLon,DuongDanAnhNen,NganSach,TrangChu,MaIMDb,NgonNguGoc,TenGoc,TomTatNoiDung,DoPhoBien,DuongDanPoster,CauGioiThieu,TheLoai,CongTySanXuat,QuocGiaSanXuat,NgonNguDuocNoi,TuKhoa,QuocGiaDuocChon,QuocGiaDuocChonText,QuocGiaChinh,NamPhatHanh,TenPhimHienThi,CanBoSungTenTiengAnh,DuSoLuotDanhGia,CoDoanhThu,CoNganSach,ThoiLuongBatThuong,TenPhimTiengAnh,TomTatNoiDungTiengAnh,ThoiLuongAPI,NganSachAPI,DoanhThuAPI,MaIMDbAPI,DaBoSungTuAPI,NguonBoSung,ThoiDiemBoSung,TenPhimHienThiCuoi,ThoiLuongPhanTich,NguonThoiLuong,NganSachPhanTich,NguonNganSach,DoanhThuPhanTich,NguonDoanhThu
792756,The Puppet,3.0,1,Released,2021-02-02,,15.0,False,,,,tt13968116,zh,魔亲,An animation short full of plot twists.,0.6,/rrswGOEFT8TIGARyfXKleZr5KpR.jpg,,"Animation, Action",,China,Mandarin,,['China'],China,China,2021,The Puppet,False,False,False,False,False,,,,,,,False,,,The Puppet,15,Goc,,Khong co,,Khong co
776734,Sea Monster,4.0,1,Released,2020-12-14,,70.0,False,,,,,zh,海怪,"A freighter was suddenly attacked by a sea monster while sailing, and the crew occupied by the parasite gradually mutated and lost humanity.",1.138,/zfmhN2sAFKhLfOSNOH2iOXbEKCJ.jpg,,"Thriller, Horror, Adventure",,China,Mandarin,,['China'],China,China,2020,Sea Monster,False,False,False,False,False,,,,,,,False,,,Sea Monster,70,Goc,,Khong co,,Khong co
776290,Chinese Fighting Man,4.0,1,Released,2020-12-10,,94.0,False,/mMPrX6XpicDoUmqZlVSf0wLjDj4.jpg,,,,zh,中国飞侠,"The story is about a delivery man Li An Quan struggling to live in Beijing meanwhile his daughter is ill and needs 20 million for surgical fees. Li works hard to earn money, but accidents occurre one after another.",1.02,/ajhDqax1pCzBnFXx5n92LrVPqfb.jpg,,"Drama, Comedy",iQIYI Pictures,China,Mandarin,,['China'],China,China,2020,Chinese Fighting Man,False,False,False,False,False,,,,,,,False,,,Chinese Fighting Man,94,Goc,,Khong co,,Khong co
745991,Noryang Battle,6.0,1,Released,2020-05-28,,23.0,False,,,,,ko,노량대첩,Yeonju studied for the teaching certification exam for five years after failing it four times.,0.6,/muGo3QnydEYLOOidhhAJ7E9lVby.jpg,,Drama,,South Korea,Korean,,['South Korea'],South Korea,South Korea,2020,Noryang Battle,False,False,False,False,False,,,,,,,False,,,Noryang Battle,23,Goc,,Khong co,,Khong co
746028,Sick,8.0,1,Released,2019-05-30,,39.0,False,,,,,ko,병,"A general hospital in Gyeongsang-do in 1990. Woo-sik and Jae-gu are working at the hospital as a receptionist. One day, an AIDS patient enters the hospital. Woo-sik and Jae-gu are instructed to bring the bankbook and the young daughter, Tae-bun, from the home of the AIDS patient who did not pay for the hospital. They head to Tae-bun´s house in fear of getting AIDS.",0.6,/ipUvL2QKCZfqmwy5SGJ2prxYxLH.jpg,,Drama,,South Korea,Korean,hiv/aids epidemic,['South Korea'],South Korea,South Korea,2019,Sick,False,False,False,False,False,,,,,,,False,,,Sick,39,Goc,,Khong co,,Khong co
745921,Perfect Sex,6.5,1,Released,2020-07-16,,71.0,False,/dsRUv6nJ1GKEixDFy9ltkFOaO1q.jpg,,,,ko,완벽한 섹스,"Yoon-cheol and Jae-won make a bet on who is better-looking while drinking. Jae-won wins while holding onto a woman passing by and asking. Yoon-cheol, who has a fever, bets on who is better at kissing. Yuncheol wins. Who can't agree on who has better sex. I want to do it again This time a draw. Yoon-cheol and Jae-won are playing the last game.",4.821,/4dlP9qI6E3CjzIYJE9OyQgWag1v.jpg,,Romance,,South Korea,Korean,softcore,['South Korea'],South Korea,South Korea,2020,Perfect Sex,False,False,False,False,False,,,,,,,False,,,Perfect Sex,71,Goc,,Khong co,,Khong co
745264,Georgia,10.0,1,Released,2021-01-22,,30.0,False,/ifVuuFHyNozQcrN2oO9JYgxAsvI.jpg,,http://jayil.com,tt13310158,ko,조지아,"When the police refuse to investigate their daughter’s alleged suicide, two computer-illiterate parents decide to design a protest banner. Based on the infamous Miryang case in South Korea which shocked the nation in 2004 and continues to fuel public outrage even today.",0.84,/qOsjedFMCaah5zNFwDIqF9dledK.jpg,Based on a true story,"Family, Crime, Drama",Korean Film Council,South Korea,Korean,"based on true story, short film",['South Korea'],South Korea,South Korea,2021,Georgia,False,False,False,False,False,,,,,,,False,,,Georgia,30,Goc,,Khong co,,Khong co
745173,The Name,6.0,1,Released,2020-10-14,,110.0,False,/xGQ4miF6XFMgtmz7eYjqq3xldng.jpg,,,,ko,나의 이름,"Ri-ae', a woman who had everything but could not fulfill her dream. 'Cheol-woo'. a man with a genius talent but is not lucky. 'Ri-ae' bought the painting of 'Cheol-woo' who she met by chance, and they decided to complete the last work by borrowing each other's names. 'Ri-ae' forgets her vanity and learns true love. And 'Cheol-woo' who had no hope, finds a reason to live as a man with a warm smile...",0.844,/wv6C4cEJkbWHiZyAZ4ifSzXQuTw.jpg,,"Romance, Drama",,South Korea,Korean,,['South Korea'],South Korea,South Korea,2020,The Name,False,False,False,False,False,,,,,,,False,,,The Name,110,Goc,,Khong co,,Khong co
745205,And There Was Light,5.0,1,Released,2022-02-10,,108.0,False,/3vkJJQDvdUsnuBKA5gVtJgoG4D.jpg,,,tt13988614,ko,온 세상이 하얗다,"A man determines to kill himself every day, but continues with his life because he forgets to end himself due to alcoholic dementia. A severely alcoholic woman is living her life under grief and helplessness. These two utter strangers run into each other and set off to finish their lives together.",0.6,/fHUSP7FNOmROvicsBCFHnIqZFuU.jpg,,Romance,Triple Pictures,South Korea,Korean,road movie,['South Korea'],South Korea,South Korea,2022,And There Was Light,False,False,False,False,False,,,,,,,False,,,And There Was Light,108,Goc,,Khong co,,Khong co
745236,Miniforce: Raid of Hamburger Monsters,10.0,1,Released,2020-09-30,,86.0,False,/6zFOEGwhY3jTPefhJCzw5z6ur4B.jpg,,,,ko,극장판 미니특공대: 햄버거괴물의 습격,,1.632,/5iajovFBxADXfmUu4Kh2xk5Udq4.jpg,,Animation,,South Korea,Korean,,['South Korea'],South Korea,South Korea,2020,Miniforce: Raid of Hamburger Monsters,False,False,False,False,False,,,,,,,False,,,Miniforce: Raid of Hamburger Monsters,86,Goc,,Khong co,,Khong co
745323,Big Tits Mom Friend,6.5,1,Released,2020-07-17,,61.0,False,/4O2IJtqlLmoTRXmJXEtHJJ8xRW6.jpg,,,,ko,가슴큰엄마친구,"After divorce from her husband, Na-yeon, who lived with her son Dong-jin, suffered from a business failure. At the request of a junior democrat who has nowhere to go, four people live together for a while. Hyung-cheol tries to sex with Min-ju, but is rejected. Hyung-cheol, who is idle without knowing the date, is dissatisfied, I'm going out saying I'm looking for a job even by myself. There are only Nayeon and Hyungcheol at home. Nayeon takes a shower while Hyung-cheol is sleeping and masturbates while thinking of Hyung-cheol. Hyung-cheol woke up thinking that the moaning in the bathroom was democratic. Nayeon is surprised to see her masturbating, but she cannot overcome her excitement and attacks her. When the two sexes were in full swing, Min-ju, who came back home, sees it. That night, he goes to Dongjin's room and tells the truth...",7.492,/koz8dWFO3IzfKIRUaBpTSnUfrrD.jpg,,"Drama, Romance",,South Korea,Korean,softcore,['South Korea'],South Korea,South Korea,2020,Big Tits Mom Friend,False,False,False,False,False,,,,,,,False,,,Big Tits Mom Friend,61,Goc,,Khong co,,Khong co
745549,Xian Blues,7.0,1,Released,2020-04-29,,89.0,False,,,,,zh,解忧理发店,"The film mainly tells that there is a ""Worry-Relief Barbershop"" in an unremarkable street under the city wall. Guests who come to have a haircut can confide in their hearts at will. The boss, A Quan, will patiently listen to every customer tell their story. A Quan also has a small world in his heart. He firmly believes that when the meteor shower comes, all his wishes can be realized, but no one believes it. Until one day he met Ye Zhenzhen, a terminally ill girl, and they were in love with each other.",0.6,/gAvhecXsgxSWBlxB7RIJmqZWygB.jpg,,"Drama, Romance",,China,Mandarin,,['China'],China,China,2020,Xian Blues,False,False,False,False,False,,,,,,,False,,,Xian Blues,89,Goc,,Khong co,,Khong co
814679,The Crossroad within Me,5.0,1,Released,2021-05-01,,18.0,False,/qmXXBBXSpTRPcseoGQVjjeS6R6J.jpg,,,,ko,개정,"Yoon Jeongho, 27-year-old, is tired of city life. One day, he gets a phone call asking him to come to the reunion. Jeongho, who is in agony after the phone-call, goes out to the city once again, recalling his painful memories.",0.6,/aiFfYkpMiBxMwFwl0a2JH4Tu9im.jpg,,Drama,,South Korea,Korean,,['South Korea'],South Korea,South Korea,2021,The Crossroad within Me,False,False,False,False,False,,,,,,,False,,,The Crossroad within Me,18,Goc,,Khong co,,Khong co
814650,Shape of Tulip,5.0,1,Released,2023-04-19,,122.0,False,/yc8KigP32EZhtCgsOKE7usb0906.jpg,,,tt11832362,ko,튤립 모양,A Japanese woman visits Gongju to find a Korean man she had a crush on but doesn’t remember what he looks like exactly. A Korean man encounters a Japanese woman who looks just like an old Japanese movie star he has been obsessed with. They meet between accident and fate.,1.4,/sepWbj2eLgxoOFi60IKS1rpXp3y.jpg,,Drama,,South Korea,Korean,,['South Korea'],South Korea,South Korea,2023,Shape of Tulip,False,False,False,False,False,,,,,,,False,,,Shape of Tulip,122,Goc,,Khong co,,Khong co
814628,Rolling,6.0,1,Released,2022-08-25,,74.0,False,/sU0cJRyFpkQL4pppLFyYVU9JyD1.jpg,,,tt15211224,ko,말아,"COVID-19 is rampant in the world. Juri, a 25-year-old young girl, stops socializing and has been just staying at home. Her mother, Young-shim struggles against the hard season, still running her Kim-bob place. One day, Young-shim leaves to take care of her sick mother, and Juri takes charge of the restaurant unexpectedly.",1.311,/6e02it6GZiFwxF2wiIHf5ueY7Hf.jpg,I'm good at rolling kimbap…,"Drama, Comedy",Indiestory,South Korea,Korean,covid-19,['South Korea'],South Korea,South Korea,2022,Rolling,False,False,False,False,False,,,,,,,False,,,Rolling,74,Goc,,Khong co,,Khong co
814626,Blooming over the line,6.0,1,Released,2022-02-10,,70.0,False,/fzgSfBQee4vNh6sYPd2vXxTp4SI.jpg,,,,ko,늦봄2020,"Born in 1918 in the ideal village of independence activists in the northern part of Manchuria, pastor Moon Ik-hwan lost his childhood friend Yun Dong-ju under Japanese oppression and Chang Chun-ha during the Yusin regime. Moon survived the mass of modern Korean history, giving hope everywhere suffering.",0.6,/qN09ZsovxZlcx2FNPOO09THx0LJ.jpg,,Documentary,Blue Film Works,South Korea,Korean,democratization movement,['South Korea'],South Korea,South Korea,2022,Blooming over the line,False,False,False,False,False,,,,,,,False,,,Blooming over the line,70,Goc,,Khong co,,Khong co
746656,Two of Us,3.0,1,Released,2018-11-29,,23.0,False,,,,,ko,우리 잘 살 수 있을까?,"Jaebum and Hyunchae have been a couple for many years. They decide to get married and buy a house before the wedding. When they start decorating their home, they have quarrels over everything because they have nothing in common; neither their way of thinking nor the banal taste. Hyunchae can't sleep due to anxiety about the future, so she leaves home.",0.6,/1dRsvcgDKeA0a75SYcHLAhBgRKe.jpg,,Drama,,South Korea,Korean,dance,['South Korea'],South Korea,South Korea,2018,Two of Us,False,False,False,False,False,,,,,,,False,,,Two of Us,23,Goc,,Khong co,,Khong co
741055,Heart Attack,6.0,1,Released,2020-10-05,,12.0,False,/gfKRr9IC1h9u4lEGffX2mLGJnPw.jpg,,,,ko,하트어택,The story of a woman who goes back in time for 100 times to make her loved one's stopped heart beat once more.,0.6,/pp7QCg1aMUKM9hFGLLGVE5KyYjR.jpg,,Romance,"Yong Film, watcha",South Korea,Korean,short film,['South Korea'],South Korea,South Korea,2020,Heart Attack,False,False,False,False,False,,,,,,,False,,,Heart Attack,12,Goc,,Khong co,,Khong co
819534,Luban Four Heroes,9.0,1,Released,2021-04-16,,75.0,False,/zhS1XXCsLPPdNjiT7geKFXihWCh.jpg,,,,zh,鲁班四杰之伏龙海眼,"Many urban legends exist around a famous ""Suolongjing"" near Beixin Bridge in old Beijing. The ancient water well with chains going underground. According to legend, in the early Ming Dynasty, the old dragon was entrenched in this place. After the capital was moved in 1421 from Nanjing to Beijing, dragon was accidentally disturbed by the great momentum. This old dragon has a violent temper and mmediately flooded the city of Beijing, so Zhu Di asked retired magician Yao Guangxiao and his Luban four heroes to go out and lock the beast in the dry well near a small bridge. A hundred years later descendants of the four masters of Luban gathered again to explore the truth of Suolong Well",1.324,/57JaSzmTY1zHtvbEShsQxdls6jZ.jpg,,"Adventure, Action, Fantasy",,China,Mandarin,,['China'],China,China,2021,Luban Four Heroes,False,False,False,False,False,,,,,,,False,,,Luban Four Heroes,75,Goc,,Khong co,,Khong co
741293,Life & Death Barrier,7.0,1,Released,2020-09-21,,,False,/rh0t1qzfdKIAl9AW70gNVpj2VBo.jpg,,,,zh,Life & Death Barrier,,0.6,,,Documentary,,China,Mandarin,covid-19,['China'],China,China,2020,Life & Death Barrier,False,False,False,False,False,,,,,,,False,,,Life & Death Barrier,,Khong co,,Khong co,,Khong co
741306,A Day to Act,2.0,1,Released,2020-09-20,,,False,/rpiLvpsZeltNeJNu3PagJgQEa82.jpg,,,,ko,연극하는 날,,0.6,,,Documentary,,South Korea,Korean,,['South Korea'],South Korea,South Korea,2020,A Day to Act,False,False,False,False,False,,,,,,,False,,,A Day to Act,,Khong co,,Khong co,,Khong co
740581,Miss Agent,7.0,1,Released,2020-08-27,,87.0,False,/vjkrBjeYHl79AR5nCfKhC9FR4kK.jpg,,,,zh,特工狂花,"Bassong, the leader of Southeast Asia's largest human trafficking organization, hosted a banquet in his private club to host the leaders of criminal organizations around the world. Yunzhi, Ruxin, Ruyi and the heroine Yamei successfully sneaked into the club to perform tasks. Yamei's target was the boss Basong, but due to an accident, she could only switch with Yunzhi. In the process of carrying out the mission, Yunzhi was almost unpredictable, but fortunately Yamei arrived in time. The criminal organization alarm sounded. In the melee, Yamei rescued Yunzhi. In order to cover the departure of her companion, Yamei detonated the bomb and disappeared into the flames.",1.729,/d1MmdRgEKp9jpjY7hMzkwv2y52Y.jpg,,"Action, Drama","Jingying Media, Qishu Youyu",China,Mandarin,"gun battle, female spy, stunning chinesse woman",['China'],China,China,2020,Miss Agent,False,False,False,False,False,,,,,,,False,,,Miss Agent,87,Goc,,Khong co,,Khong co
740824,Meido,8.0,1,Released,2020-08-25,,92.0,False,/tK5hA19S1xKA2aCNr9Es7h4uQ3V.jpg,,,tt6099308,zh,梅朵与月光,"Adaptation of a best-selling novel by Jiang Juechi, Butter Oil-Lamp.",0.6,/kw0is7n3guj2HCj94Yy9MXT6ZjG.jpg,,Romance,,China,,,['China'],China,China,2020,Meido,False,False,False,False,False,,,,,,,False,,,Meido,92,Goc,,Khong co,,Khong co
741807,The People Above The Clouds,8.0,1,Released,2018-05-12,,52.0,False,/w4f7fCZE5jZa6V449luJoLJbYHM.jpg,,,tt8351570,fr,Le peuple au-dessus des nuages,"In the mountains of Central China lives an ethnic minority, the Qiang. They have maintained their rural way of life and live close to nature. In 2008 they were hit by a deadly earthquake and their population dropped to 300,000. This documentary explores a spring, a summer and an autumn with four of these people.",0.6,/ibdyfFXXNK5wJDWix2ITvjkDh61.jpg,,Documentary,"CGTN, L'étoile Noire Production","China, France","Mandarin, French",,['China'],China,China,2018,The People Above The Clouds,False,False,False,False,False,,,,,,,False,,,The People Above The Clouds,52,Goc,,Khong co,,Khong co
741680,My Robot Girlfriend,8.0,1,Released,2020-09-11,,120.0,False,/9hpEAW4jIxxPzarTO1peG1hPujn.jpg,,,tt13063654,zh,我的女友是机器人,"Tour guide Fang Yuan who has no passion for life, met an unfamiliar girl on his birthday. The two had a happy birthday by chance...on his birthday one year later, Fang Yuan once again met the robot who looked exactly the same as the original girl on the first day",4.647,/ousrXogBbaLzS8YHow2qC6Ya1kD.jpg,,"Science Fiction, Comedy, Romance",,China,Mandarin,,['China'],China,China,2020,My Robot Girlfriend,False,False,False,False,False,,,,,,,False,,,My Robot Girlfriend,120,Goc,,Khong co,,Khong co
1372474,YE TY$ KOREA,10.0,1,Released,2024-09-10,,137.0,False,/lGqEJtb0ILj7DNJ7Ug1fzYKbAeF.jpg,,https://yeezy.com/,,en,YE TY$ KOREA,"In August 2024, global hip-hop artist Kanye West (now known as Ye) returned to Korea for the first time in 14 years, delivering a performance that shocked both fans and critics alike. What was initially planned as a listening party transformed into an epic event that captured the attention of the world. Beyond the performance itself, Kanye’s family and personal activities in Korea also became a hot topic across social media platforms.",0.689,/9CUTW33S5erySOhDzhQNFikRFeV.jpg,,Music,Yeezy,"South Korea, United States of America","English, Japanese, Korean","concert, hip-hop, kanye",['South Korea'],South Korea,South Korea,2024,YE TY$ KOREA,False,False,False,False,False,,,,,,,False,,,YE TY$ KOREA,137,Goc,,Khong co,,Khong co
820625,King of Prison 2: The Prison War,5.0,1,Released,2021-05-13,,111.0,False,/qgBr9beyxNpiKkKtaWi1uzlEgBw.jpg,,,tt14211718,ko,범털 2: 쩐의 전쟁,"Two violent inmates exercising their power over the prison VS the only chef in the prison kitchen who can possess weapons are admired for their hidden influence and both are unhappy with the king of prison in the cell. As a result, there is always extreme tension inside the prison. Meanwhile, Ki-cheol from the kitchen with a past ugly relationship enters the prison cell and a tense confrontation between the two cells begins. The increasingly tense situation in which the chaebol chairman in control of the prison and the head of the security department are involved, the battle has turned to determine the real king of prison.",2.13,/u2zpKzwrv8gjEgoqDOxR5LVzH2B.jpg,Money is a gangster!,"Action, Crime",,South Korea,Korean,,['South Korea'],South Korea,South Korea,2021,King of Prison 2: The Prison War,False,False,False,False,False,,,,,,,False,,,King of Prison 2: The Prison War,111,Goc,,Khong co,,Khong co
739176,One Blue Rainy Day,8.0,1,Released,2020-09-24,,81.0,False,/AuBCPp2MlxFpBYMM8QS2BilpBi8.jpg,,,,ko,마음 울적한 날엔,,1.394,/4RNpVXiqt86GHZ4qo4e9AyML9pT.jpg,,Drama,Film Dabin,South Korea,Korean,,['South Korea'],South Korea,South Korea,2020,One Blue Rainy Day,False,False,False,False,False,,,,,,,False,,,One Blue Rainy Day,81,Goc,,Khong co,,Khong co
740270,Do the World Darts,2.0,1,Released,2007-09-01,,,False,/rAjys4UwO2ZwZfG6j4t6XtkWLRw.jpg,,,,zh,镖行天下之天下镖局,,1.13,/adfgThlK7Vx718fBZxvalFZ2JqV.jpg,,"Action, Drama",电影频道节目中心,China,Mandarin,,['China'],China,China,2007,Do the World Darts,False,False,False,False,False,,,,,,,False,,,Do the World Darts,,Khong co,,Khong co,,Khong co
